Date,AAPL,AMZN,BAC,BND,GOOGL,IWM,JNJ,JPM,KO,MA,MCD,MSFT,NVDA,PG,QQQ,SPY,TSLA,UNH,V,VTI
2022-10-05,144.7957000732422,120.94999694824219,30.179418563842773,67.24304962158203,101.1794662475586,170.4347686767578,155.57186889648438,105.33622741699219,52.93002700805664,300.5311584472656,228.35231018066406,244.97677612304688,13.196931838989258,122.79200744628906,278.5646057128906,367.41607666015625,240.80999755859375,513.4459228515625,184.7174835205078,184.4150848388672
2022-10-06,143.83631896972656,120.30000305175781,29.744503021240234,66.9893569946289,101.16948699951172,169.47869873046875,152.55674743652344,103.1892318725586,51.791236877441406,296.0980224609375,224.2071990966797,242.60760498046875,13.118005752563477,120.20692443847656,276.3714294433594,363.62591552734375,238.1300048828125,505.7112121582031,182.67019653320312,182.65438842773438
2022-10-07,138.55482482910156,114.55999755859375,29.073217391967773,66.6417236328125,98.4362564086914,164.4934539794922,150.94554138183594,101.12813568115234,51.30184555053711,291.882568359375,222.71728515625,230.27029418945312,12.064969062805176,118.10652160644531,265.840576171875,353.4829406738281,223.07000732421875,491.8003234863281,180.93788146972656,177.43067932128906
2022-10-10,138.88121032714844,113.66999816894531,28.988126754760742,66.34107208251953,97.61827850341797,163.576416015625,151.1433868408203,100.1834487915039,51.188899993896484,288.7259521484375,224.3982391357422,225.36485290527344,11.659337997436523,117.62181091308594,263.1832275390625,350.78399658203125,222.9600067138672,485.96514892578125,179.3138427734375,176.0201873779297
2022-10-11,137.4569854736328,112.20999908447266,28.14665985107422,66.35987091064453,96.93995666503906,163.6251983642578,153.32937622070312,97.29216003417969,51.27361297607422,283.0559387207031,226.4039306640625,221.58993530273438,11.57541561126709,118.06849670410156,259.5675048828125,348.56243896484375,216.5,486.8905944824219,176.32167053222656,174.8917694091797
2022-10-12,136.8240203857422,112.9000015258789,28.231754302978516,66.4350357055664,97.31901550292969,163.1764373779297,153.29168701171875,98.86663055419922,51.894771575927734,280.4139099121094,226.4134521484375,221.9241485595703,11.489493370056152,118.25858306884766,259.4785461425781,347.4127197265625,217.24000549316406,487.03668212890625,175.43585205078125,174.41513061523438
2022-10-13,141.42306518554688,112.52999877929688,29.961963653564453,66.20014190673828,98.81531524658203,167.21534729003906,155.60958862304688,104.36292266845703,52.58180236816406,290.8831481933594,235.66827392578125,230.27029418945312,11.949073791503906,120.04534149169922,265.56402587890625,356.58135986328125,221.72000122070312,496.72955322265625,181.7548370361328,178.74391174316406
2022-10-14,136.8635711669922,106.9000015258789,29.971418380737305,65.88069915771484,96.32148742675781,162.73741149902344,154.9594268798828,106.099609375,51.74418258666992,285.6683654785156,232.23951721191406,224.68653869628906,11.216743469238281,118.87635040283203,257.5818176269531,348.455322265625,204.99000549316406,499.8663024902344,179.7469482421875,174.53187561035156
2022-10-17,140.84942626953125,113.79000091552734,31.786718368530273,66.02162170410156,99.72307586669922,167.92755126953125,156.9663848876953,110.5558090209961,52.41239547729492,291.95184326171875,235.41041564941406,233.5045166015625,11.8771390914917,121.02424621582031,266.0875549316406,357.4095764160156,219.35000610351562,508.3901062011719,182.33554077148438,179.19137573242188
2022-10-18,142.17471313476562,116.36000061035156,32.9780158996582,66.17195129394531,100.5210952758789,169.91770935058594,156.41989135742188,113.39937591552734,53.118247985839844,297.2359619140625,237.99868774414062,234.4580841064453,11.956067085266113,122.003173828125,268.1917724609375,361.6089782714844,220.19000244140625,508.711669921875,184.22532653808594,181.38009643554688
2022-10-19,142.2835235595703,115.06999969482422,32.07035827636719,65.62702178955078,99.3839111328125,167.02999877929688,155.1761474609375,111.1760482788086,52.66650390625,294.6433410644531,239.4886474609375,232.47230529785156,12.039990425109863,123.1341552734375,267.2137145996094,359.04644775390625,222.0399932861328,506.8704833984375,183.47731018066406,179.83338928222656
2022-10-20,141.8186798095703,115.25,31.862363815307617,65.18544006347656,99.72307586669922,164.90321350097656,155.57186889648438,110.81344604492188,51.83829879760742,293.17889404296875,238.55267333984375,232.14791870117188,12.182859420776367,121.54816436767578,265.8504638671875,356.03570556640625,207.27999877929688,507.416015625,184.27455139160156,178.2769775390625
2022-10-21,145.65615844726562,119.31999969482422,33.0442008972168,65.29818725585938,100.88020324707031,168.48361206054688,158.96392822265625,116.6341781616211,52.66650390625,299.2051086425781,243.11798095703125,238.01673889160156,12.454612731933594,123.07002258300781,272.083984375,364.6878967285156,214.44000244140625,519.9337768554688,187.375,182.38201904296875
2022-10-24,147.81227111816406,119.81999969482422,33.15765380859375,65.20423126220703,102.26676940917969,169.20555114746094,161.102783203125,116.77731323242188,54.1817512512207,302.4013366699219,243.8533935546875,243.05979919433594,12.587489128112793,123.82617950439453,275.0772705078125,369.15045166015625,211.25,527.600341796875,187.7096710205078,184.3469696044922
2022-10-25,150.6706085205078,120.5999984741211,33.460205078125,65.8243408203125,104.22193145751953,173.82005310058594,160.848388671875,117.08265686035156,55.480525970458984,308.1505126953125,244.2449493408203,246.41201782226562,13.248885154724121,125.2523193359375,280.7676086425781,375.0452575683594,222.4199981689453,526.2559814453125,191.32191467285156,187.68353271484375
2022-10-26,147.71334838867188,115.66000366210938,33.75330352783203,66.08740234375,94.69551849365234,174.6785888671875,162.26173400878906,118.42811584472656,55.894630432128906,316.1657409667969,245.08544921875,227.39976501464844,12.884218215942383,126.13289642333984,274.5636291503906,372.2196044921875,224.63999938964844,529.1298828125,200.131103515625,186.5259552001953
